rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
999;imgJS/WFN_scramble_33.jpg,imgJS/WFN_scramble_1.jpg,imgJS/WFN_scramble_2.jpg,imgJS/WFN_scramble_43.jpg,imgJS/WFN_scramble_77.jpg,imgJS/WFN_55.jpg,imgJS/WFN_scramble_55.jpg,imgJS/WFN_scramble_73.jpg,imgJS/WFN_scramble_26.jpg,imgJS/WMF_12.jpg,imgJS/WFN_;999;999;rsvp_img_15;3;0;2;6;2;5;2;9;1;rsvp_flux;417;506454;0.0-417.0;3038149;05/05/2020 16:59
1075.0149999512;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;3;0;2;6;2;5;2;9;1;html-keyboard-response;418;507532;0.0-418.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;419;507573;0.0-419.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;1;2;6;2;8;2;12;0;html-keyboard-response;420;508579;0.0-420.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_26.jpg,imgJS/WFN_scramble_6.jpg,imgJS/WFN_scramble_31.jpg,imgJS/WFN_scramble_7.jpg,imgJS/WFN_scramble_67.jpg,imgJS/WFN_scramble_17.jpg,imgJS/WFN_scramble_61.jpg,imgJS/WFN_scramble_13.jpg,imgJS/WFN_22.jpg,imgJS/WFN_scramble_56.jpg,i;999;999;rsvp_img_15;3;1;2;6;2;8;2;12;0;rsvp_flux;421;509633;0.0-421.0;3038149;05/05/2020 16:59
1487.669999944;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;3;1;2;6;2;8;2;12;0;html-keyboard-response;422;511124;0.0-422.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;423;511174;0.0-423.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;2;2;5;2;8;3;10;1;html-keyboard-response;424;512179;0.0-424.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_84.jpg,imgJS/WMN_scramble_30.jpg,imgJS/WMN_scramble_89.jpg,imgJS/WMN_scramble_12.jpg,imgJS/WMN_scramble_50.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_scramble_7.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_83.jpg,imgJS/WMN_scramble_12.jpg,;999;999;rsvp_img_15;3;2;2;5;2;8;3;10;1;rsvp_flux;425;513233;0.0-425.0;3038149;05/05/2020 16:59
2302.3249999387;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;3;2;2;5;2;8;3;10;1;html-keyboard-response;426;515538;0.0-426.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;427;515582;0.0-427.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;3;2;3;2;6;1;8;0;html-keyboard-response;428;516586;0.0-428.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_27.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WFF_2.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scra;999;999;rsvp_img_15;3;3;2;3;2;6;1;8;0;rsvp_flux;429;517641;0.0-429.0;3038149;05/05/2020 16:59
1821.8399999896;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;3;2;3;2;6;1;8;0;html-keyboard-response;430;519465;0.0-430.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;431;519517;0.0-431.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;4;2;6;2;4;2;8;0;html-keyboard-response;432;520521;0.0-432.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_53.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_50.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_52.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_34.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFF_26.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WF;999;999;rsvp_img_15;3;4;2;6;2;4;2;8;0;rsvp_flux;433;521575;0.0-433.0;3038149;05/05/2020 16:59
3796.1699999869;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;3;4;2;6;2;4;2;8;0;html-keyboard-response;434;525375;0.0-434.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;435;525417;0.0-435.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;5;2;4;2;5;2;7;3;html-keyboard-response;436;526421;0.0-436.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_84.jpg,imgJS/WFN_scramble_86.jpg,imgJS/WFN_scramble_63.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_scramble_80.jpg,imgJS/WFN_52.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WMN_80.jpg,imgJS/WFN_scramble_63.jpg,imgJS/WFN_scramble_49.jpg,imgJS/WF;999;999;rsvp_img_15;3;5;2;4;2;5;2;7;3;rsvp_flux;437;527475;0.0-437.0;3038149;05/05/2020 16:59
1165.0150000351;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;3;5;2;4;2;5;2;7;3;html-keyboard-response;438;528643;0.0-438.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;439;528686;0.0-439.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;6;2;5;2;7;3;11;0;html-keyboard-response;440;529691;0.0-440.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_15.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_scramble_64.jpg,imgJS/WMN_scramble_29.jpg,imgJS/WMN_scramble_76.jpg,imgJS/WMN_scramble_5.jpg,imgJS/WMN_scramble_35.jpg,imgJS/WMN_79.jpg,imgJS/WMN_scramble_38.jpg,imgJS/WMN_scramble_59.jpg,;999;999;rsvp_img_15;3;6;2;5;2;7;3;11;0;rsvp_flux;441;530745;0.0-441.0;3038149;05/05/2020 16:59
962.6350000035;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;6;2;5;2;7;3;11;0;html-keyboard-response;442;531712;0.0-442.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;443;531751;0.0-443.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;7;2;6;2;4;2;6;0;html-keyboard-response;444;532754;0.0-444.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_63.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_10.jpg,imgJS/WFN_scramble_12.jpg,imgJS/WFN_65.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFF_26.jpg,imgJS/WFN_scramble_41.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_scramble_73.jpg,imgJS/WF;999;999;rsvp_img_15;3;7;2;6;2;4;2;6;0;rsvp_flux;445;533808;0.0-445.0;3038149;05/05/2020 16:59
1626.8799999962;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;3;7;2;6;2;4;2;6;0;html-keyboard-response;446;535439;0.0-446.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;447;535485;0.0-447.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;8;2;6;2;8;2;10;0;html-keyboard-response;448;536494;0.0-448.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_15.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_scramble_14.jpg,imgJS/WFN_scramble_71.jpg,imgJS/WFN_scramble_23.jpg,imgJS/WFN_43.jpg,imgJS/WFN_scramble_47.jpg;999;999;rsvp_img_15;3;8;2;6;2;8;2;10;0;rsvp_flux;449;537552;0.0-449.0;3038149;05/05/2020 16:59
3372.0500000054;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;3;8;2;6;2;8;2;10;0;html-keyboard-response;450;540927;0.0-450.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;451;540965;0.0-451.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;9;2;5;2;6;3;10;1;html-keyboard-response;452;541969;0.0-452.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_26.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_scramble_62.jpg,imgJS/WMN_scramble_37.jpg,imgJS/WMN_scramble_55.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_66.jpg,imgJS/WMN_scramble_13.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_scramble_51.jpg;999;999;rsvp_img_15;3;9;2;5;2;6;3;10;1;rsvp_flux;453;543024;0.0-453.0;3038149;05/05/2020 16:59
1208.7449999526;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;3;9;2;5;2;6;3;10;1;html-keyboard-response;454;544235;0.0-454.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;455;544279;0.0-455.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;10;2;6;2;7;2;11;1;html-keyboard-response;456;545283;0.0-456.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_53.jpg,imgJS/WFN_scramble_13.jpg,imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_77.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WFN_scramble_15.jpg,imgJS/WFN_10.jpg,imgJS/WFN_scramble_26.jpg,imgJS/WFN_scramble_42.jpg;999;999;rsvp_img_15;3;10;2;6;2;7;2;11;1;rsvp_flux;457;546337;0.0-457.0;3038149;05/05/2020 16:59
3686.774999951;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;3;10;2;6;2;7;2;11;1;html-keyboard-response;458;550028;0.0-458.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;459;550068;0.0-459.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;11;2;6;2;4;2;8;0;html-keyboard-response;460;551073;0.0-460.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_83.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_24.jpg,imgJS/WFN_61.jpg,imgJS/WFN_scramble_16.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_26.jpg,imgJS/WFF_21.jpg,imgJS/WFN_scramble_53.jpg,imgJS/WF;999;999;rsvp_img_15;3;11;2;6;2;4;2;8;0;rsvp_flux;461;552126;0.0-461.0;3038149;05/05/2020 16:59
1508.6449999362;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;3;11;2;6;2;4;2;8;0;html-keyboard-response;462;553638;0.0-462.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;463;553679;0.0-463.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;12;2;5;2;8;3;10;1;html-keyboard-response;464;554684;0.0-464.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_46.jpg,imgJS/WMN_scramble_72.jpg,imgJS/WMN_scramble_58.jpg,imgJS/WMN_scramble_5.jpg,imgJS/WMN_scramble_48.jpg,imgJS/WMN_scramble_77.jpg,imgJS/WMN_scramble_72.jpg,imgJS/WMN_scramble_12.jpg,imgJS/WMN_28.jpg,imgJS/WMN_scramble_72.jpg,;999;999;rsvp_img_15;3;12;2;5;2;8;3;10;1;rsvp_flux;465;555738;0.0-465.0;3038149;05/05/2020 16:59
2360.2200000314;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;12;2;5;2;8;3;10;1;html-keyboard-response;466;558101;0.0-466.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;467;558141;0.0-467.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;13;2;5;2;4;3;8;0;html-keyboard-response;468;559145;0.0-468.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_20.jpg,imgJS/WMN_scramble_87.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_scramble_59.jpg,imgJS/WMN_12.jpg,imgJS/WMN_scramble_38.jpg,imgJS/WMN_scramble_63.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WFF_12.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WM;999;999;rsvp_img_15;3;13;2;5;2;4;3;8;0;rsvp_flux;469;560199;0.0-469.0;3038149;05/05/2020 16:59
832.19999994617;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;13;2;5;2;4;3;8;0;html-keyboard-response;470;561035;0.0-470.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;471;561074;0.0-471.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;14;2;5;2;5;3;9;1;html-keyboard-response;472;562079;0.0-472.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_20.jpg,imgJS/WMN_scramble_74.jpg,imgJS/WMN_scramble_5.jpg,imgJS/WMN_scramble_3.jpg,imgJS/WMN_scramble_26.jpg,imgJS/WMN_75.jpg,imgJS/WMN_scramble_1.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_54.jpg,imgJS/WMF_7.jpg,imgJS/WMN_sc;999;999;rsvp_img_15;3;14;2;5;2;5;3;9;1;rsvp_flux;473;563133;0.0-473.0;3038149;05/05/2020 16:59
1183.3500000648;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;3;14;2;5;2;5;3;9;1;html-keyboard-response;474;564319;0.0-474.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;475;564365;0.0-475.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;15;2;3;2;4;1;6;0;html-keyboard-response;476;565370;0.0-476.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_6.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WFF_4.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;3;15;2;3;2;4;1;6;0;rsvp_flux;477;566424;0.0-477.0;3038149;05/05/2020 16:59
2175.5099999718;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;15;2;3;2;4;1;6;0;html-keyboard-response;478;568603;0.0-478.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;479;568642;0.0-479.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;16;2;3;2;5;3;9;2;html-keyboard-response;480;569648;0.0-480.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_63.jpg,imgJS/WMN_scramble_1.jpg,imgJS/WMN_scramble_15.jpg,imgJS/WMN_scramble_60.jpg,imgJS/WMN_scramble_20.jpg,imgJS/WMN_20.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WMN_scramble_91.jpg,imgJS/WMN_scramble_6.jpg,imgJS/WFN_24.jpg,imgJS/WMN_;999;999;rsvp_img_15;3;16;2;3;2;5;3;9;2;rsvp_flux;481;570703;0.0-481.0;3038149;05/05/2020 16:59
694.6300000418;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;16;2;3;2;5;3;9;2;html-keyboard-response;482;571401;0.0-482.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;483;571444;0.0-483.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;17;2;4;2;4;2;8;3;html-keyboard-response;484;572449;0.0-484.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_70.jpg,imgJS/WFN_scramble_18.jpg,imgJS/WFN_scramble_64.jpg,imgJS/WFN_scramble_11.jpg,imgJS/WFN_27.jpg,imgJS/WFN_scramble_5.jpg,imgJS/WFN_scramble_2.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WMN_11.jpg,imgJS/WFN_scramble_52.jpg,imgJS/WFN_;999;999;rsvp_img_15;3;17;2;4;2;4;2;8;3;rsvp_flux;485;573503;0.0-485.0;3038149;05/05/2020 16:59
1119.0449999413;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;3;17;2;4;2;4;2;8;3;html-keyboard-response;486;574626;0.0-486.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;487;574672;0.0-487.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;18;2;4;2;8;0;10;0;html-keyboard-response;488;575675;0.0-488.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_27.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_1.jpg,imgJS/WFF_scramble_25.jpg,imgJ;999;999;rsvp_img_15;3;18;2;4;2;8;0;10;0;rsvp_flux;489;576729;0.0-489.0;3038149;05/05/2020 16:59
1513.7099999702;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;3;18;2;4;2;8;0;10;0;html-keyboard-response;490;578246;0.0-490.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;491;578287;0.0-491.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;19;2;6;2;5;2;7;0;html-keyboard-response;492;579291;0.0-492.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_10.jpg,imgJS/WFN_scramble_38.jpg,imgJS/WFN_scramble_65.jpg,imgJS/WFN_scramble_51.jpg,imgJS/WFN_scramble_72.jpg,imgJS/WFN_78.jpg,imgJS/WFN_scramble_34.jpg,imgJS/WFF_19.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN_scramble_40.jpg,imgJS/WF;999;999;rsvp_img_15;3;19;2;6;2;5;2;7;0;rsvp_flux;493;580345;0.0-493.0;3038149;05/05/2020 16:59
1841.3299999665;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;3;19;2;6;2;5;2;7;0;html-keyboard-response;494;582190;0.0-494.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;495;582230;0.0-495.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;20;2;5;2;8;3;12;0;html-keyboard-response;496;583237;0.0-496.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_62.jpg,imgJS/WMN_scramble_91.jpg,imgJS/WMN_scramble_48.jpg,imgJS/WMN_scramble_75.jpg,imgJS/WMN_scramble_33.jpg,imgJS/WMN_scramble_33.jpg,imgJS/WMN_scramble_15.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_1.jpg,imgJS/WMN_scramble_32.jpg,;999;999;rsvp_img_15;3;20;2;5;2;8;3;12;0;rsvp_flux;497;584291;0.0-497.0;3038149;05/05/2020 16:59
2510.0650000386;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;20;2;5;2;8;3;12;0;html-keyboard-response;498;586803;0.0-498.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;499;586845;0.0-499.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;21;2;6;2;7;2;11;1;html-keyboard-response;500;587851;0.0-500.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_5.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_8.jpg,imgJS/WFN_scramble_23.jpg,imgJS/WFN_scramble_54.jpg,imgJS/WFN_scramble_86.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_10.jpg,imgJS/WFN_scramble_38.jpg,imgJS/WFN_scramble_70.jpg,i;999;999;rsvp_img_15;3;21;2;6;2;7;2;11;1;rsvp_flux;501;588906;0.0-501.0;3038149;05/05/2020 16:59
872.7249999065;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;3;21;2;6;2;7;2;11;1;html-keyboard-response;502;589781;0.0-502.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;503;589821;0.0-503.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;22;2;5;2;5;3;7;1;html-keyboard-response;504;590826;0.0-504.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_48.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_76.jpg,imgJS/WMN_scramble_87.jpg,imgJS/WMN_59.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMF_26.jpg,imgJS/WMN_scramble_44.jpg,imgJS/WMN_scramble_65.jpg,imgJS/WM;999;999;rsvp_img_15;3;22;2;5;2;5;3;7;1;rsvp_flux;505;591881;0.0-505.0;3038149;05/05/2020 16:59
2025.0750000123;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;22;2;5;2;5;3;7;1;html-keyboard-response;506;593909;0.0-506.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;507;593959;0.0-507.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;23;2;6;2;6;2;8;0;html-keyboard-response;508;594963;0.0-508.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_24.jpg,imgJS/WFN_scramble_51.jpg,imgJS/WFN_scramble_86.jpg,imgJS/WFN_scramble_49.jpg,imgJS/WFN_scramble_19.jpg,imgJS/WFN_scramble_17.jpg,imgJS/WFN_40.jpg,imgJS/WFN_scramble_64.jpg,imgJS/WFF_31.jpg,imgJS/WFN_scramble_13.jpg,imgJS/WF;999;999;rsvp_img_15;3;23;2;6;2;6;2;8;0;rsvp_flux;509;596019;0.0-509.0;3038149;05/05/2020 16:59
2559.1449999483;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;3;23;2;6;2;6;2;8;0;html-keyboard-response;510;598580;0.0-510.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;511;598622;0.0-511.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;24;2;3;2;4;3;6;3;html-keyboard-response;512;599626;0.0-512.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_24.jpg,imgJS/WMN_scramble_77.jpg,imgJS/WMN_scramble_86.jpg,imgJS/WMN_scramble_10.jpg,imgJS/WMN_29.jpg,imgJS/WMN_scramble_77.jpg,imgJS/WMN_67.jpg,imgJS/WMN_scramble_74.jpg,imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_60.jpg,imgJS/WM;999;999;rsvp_img_15;3;24;2;3;2;4;3;6;3;rsvp_flux;513;600683;0.0-513.0;3038149;05/05/2020 16:59
1060.924999998;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;3;24;2;3;2;4;3;6;3;html-keyboard-response;514;601747;0.0-514.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;515;601797;0.0-515.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;3;25;2;5;2;4;3;6;0;html-keyboard-response;516;602802;0.0-516.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_52.jpg,imgJS/WMN_scramble_88.jpg,imgJS/WMN_scramble_36.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_17.jpg,imgJS/WMN_scramble_24.jpg,imgJS/WFF_18.jpg,imgJS/WMN_scramble_11.jpg,imgJS/WMN_scramble_65.jpg,imgJS/WMN_scramble_36.jpg,imgJS/WM;999;999;rsvp_img_15;3;25;2;5;2;4;3;6;0;rsvp_flux;517;603857;0.0-517.0;3038149;05/05/2020 16:59
1606.5749999834;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;3;25;2;5;2;4;3;6;0;html-keyboard-response;518;605466;0.0-518.0;3038149;05/05/2020 16:59
